


                       Matrix                
------------------------------------------------------
      G(i,j) * Bc(j) = F(j)     
|-0.0000 -0.0001  0.0000 -2.0629 -0.0000 -0.0001  0.0000 -2.1474  0.0000 -0.0001  0.0000 -2.3318  0.0000 -0.0000  0.0000 -2.9730 -0.0000  0.0000  0.0000 -3.9515 -0.0000  0.0000  0.0000 -2.7426 -0.0001 -0.0000  0.0000 -2.3530 -0.0001 -0.0001  0.0000 -2.1086 |0.00000=|-0.0015
| 0.0152 -0.0000  0.0000 -0.0000  0.0078 -0.0004  0.0000 -0.1780  0.0004 -0.0065  0.0000 -0.2284 -0.0055 -0.0284  0.0000 -0.1459  0.0000 -0.0598  0.0000  0.0000 -0.5000  0.0000  0.0000  0.0000  0.0131  0.0176  0.0000  0.1723  0.0150 -0.0002  0.0000  0.1260 |0.00000=|-0.3601
|-0.0000  0.0263  0.0000  0.2220  0.0037  0.0257  0.0000  0.1387  0.0004  0.0283  0.0000  0.0060 -0.0153  0.0243  0.0000 -0.1828 -0.0359  0.0000  0.0000 -0.2378  0.0000 -0.5000  0.0000  0.0000  0.0001  0.0835  0.0000  0.0320 -0.0041  0.0355  0.0000  0.1773 |0.00000=|-1.4405
|-0.0000 -0.0003 -1.0021 -0.1862  0.0002 -0.0003 -0.9218 -0.1856  0.0002 -0.0002 -0.9654 -0.1859  0.0002 -0.0001 -1.2014 -0.1872  0.0002  0.0000 -1.5847 -0.1883  0.0000  0.0000 -2.7895 -0.1890 -0.0001 -0.0001 -1.8130 -0.1886 -0.0001 -0.0002 -1.1802 -0.1872 |0.00000=|-16.5520
|-0.0000 -0.0001  0.0000 -2.1474  0.0000 -0.0001  0.0000 -2.0629  0.0001 -0.0001  0.0000 -2.1086  0.0001 -0.0000  0.0000 -2.3530  0.0000  0.0000  0.0000 -2.7426 -0.0000  0.0000  0.0000 -3.9515 -0.0000 -0.0000  0.0000 -2.9730 -0.0000 -0.0001  0.0000 -2.3318 |0.00000=|-0.0011
|-0.1757  0.0249  0.0000 -0.1848 -0.2313  0.0395  0.0000 -0.5502 -0.2586  0.0310  0.0000 -0.7323 -0.2658  0.0000  0.0000 -0.7350 -0.2406 -0.0224  0.0000 -0.5543 -0.1497 -0.0329  0.0000 -0.1861 -0.0037  0.0000  0.0000  0.0000 -0.1278  0.0000  0.0000  0.0000 |0.00000=| 0.0000
|-0.0284 -0.0055  0.0000  0.1459 -0.0065  0.0004  0.0000  0.2284 -0.0004  0.0078  0.0000  0.1780  0.0000  0.0152  0.0000 -0.0000 -0.0002  0.0150  0.0000 -0.1260  0.0176  0.0131  0.0000 -0.1723  0.0000 -0.5000  0.0000  0.0000 -0.0598  0.0000  0.0000  0.0000 |0.00000=|-0.5980
| 0.0000  0.0000  0.0339  0.0001  0.0000  0.0000  0.0514  0.0004  0.0000  0.0000  0.0600  0.0005  0.0000  0.0000  0.0745  0.0005  0.0000 -0.0000  0.0910  0.0004  0.0000 -0.0000  0.1753  0.0001  0.0000  0.0000 -0.5000  0.0000  0.0000  0.0000  0.0000  0.0000 |0.00000=|-17.3540
| 0.0000  0.0000  0.0000  0.0348  0.0000  0.0000  0.0000  0.0539  0.0000  0.0000  0.0000  0.0633  0.0000  0.0000  0.0000  0.0778  0.0000 -0.0000  0.0000  0.0935  0.0000 -0.0000  0.0000  0.1762  0.0000  0.0000  0.0000 -0.5000  0.0000  0.0000  0.0000  0.0000 |0.00000=|-0.0006
|-0.1497  0.0329  0.0000 -0.1861 -0.2406  0.0224  0.0000 -0.5543 -0.2658  0.0000  0.0000 -0.7350 -0.2586 -0.0310  0.0000 -0.7323 -0.2313 -0.0395  0.0000 -0.5502 -0.1757 -0.0249  0.0000 -0.1848 -0.1278  0.0000  0.0000  0.0000 -0.0037  0.0000  0.0000  0.0000 |0.00000=| 0.0000
|-0.0176  0.0131  0.0000  0.1723  0.0002  0.0150  0.0000  0.1260  0.0000  0.0152  0.0000 -0.0000  0.0004  0.0078  0.0000 -0.1780  0.0065  0.0004  0.0000 -0.2284  0.0284 -0.0055  0.0000 -0.1459  0.0598  0.0000  0.0000  0.0000  0.0000 -0.5000  0.0000  0.0000 |0.00000=|-0.0232
| 0.0000  0.0000  0.1753  0.0001  0.0000  0.0000  0.0910  0.0004  0.0000 -0.0000  0.0745  0.0005  0.0000 -0.0000  0.0600  0.0005  0.0000 -0.0000  0.0514  0.0004  0.0000 -0.0000  0.0339  0.0001  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000 -0.5000  0.0000 |0.00000=|-18.2119
| 0.0000  0.0000  0.0000  0.1762  0.0000  0.0000  0.0000  0.0935  0.0000  0.0000  0.0000  0.0778  0.0000 -0.0000  0.0000  0.0633  0.0000 -0.0000  0.0000  0.0539  0.0000 -0.0000  0.0000  0.0348  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000 -0.5000 |0.00000=|-0.0001
